PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"1128588","Letter: The house-staff strike","","N Engl J Med. 1975 Jun 5;292(23):1246-7.","","N Engl J Med","1975","1975/06/05","","",""
"1128587","Letter: Cost benefits of newborn screening","Gordon JB.","N Engl J Med. 1975 Jun 5;292(23):1246. doi: 10.1056/NEJM197506052922322.","Gordon JB","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922322"
"1128586","Letter: More on bicycle neuropathies","","N Engl J Med. 1975 Jun 5;292(23):1245. doi: 10.1056/NEJM197506052922320.","","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922320"
"1128585","Letter: Aspartame as a sweetener","Olney JW.","N Engl J Med. 1975 Jun 5;292(23):1244-5.","Olney JW","N Engl J Med","1975","1975/06/05","","",""
"1128584","Letter: Effect of anticonvulsants on Ca and P homeostasis","Lukert BP, Adams JS.","N Engl J Med. 1975 Jun 5;292(23):1244. doi: 10.1056/NEJM197506052922319.","Lukert BP","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922319"
"1128583","Letter: Atopy as factor in penicillin reactions","Horowitz L.","N Engl J Med. 1975 Jun 5;292(23):1243-4.","Horowitz L","N Engl J Med","1975","1975/06/05","","",""
"1128582","Letter: Management of lipoatrophic diabetes","Senior B, Gellis SS.","N Engl J Med. 1975 Jun 5;292(23):1243. doi: 10.1056/NEJM197506052922317.","Senior B","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922317"
"1128581","Letter: Gastric-mucosa injury in sepsis","Le Gall JR, Mignon F, Bader JP, Rapin M.","N Engl J Med. 1975 Jun 5;292(23):1242-3.","Le Gall JR","N Engl J Med","1975","1975/06/05","","",""
"1128580","Letter: Preparation of 125 I-fibrinogen","Welch MJ, Coleman RE, Sherman LA.","N Engl J Med. 1975 Jun 5;292(23):1242. doi: 10.1056/NEJM197506052922315.","Welch MJ","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922315"
"1128579","Letter: Is platelet aggregation by isoantibodies always real aggregation?","Deliliers GL, Pogliani E, Praga C.","N Engl J Med. 1975 Jun 5;292(23):1241-2. doi: 10.1056/NEJM197506052922313.","Deliliers GL","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922313"
"1128578","Sounding board Real professionalism","Oski FA.","N Engl J Med. 1975 Jun 5;292(23):1240-1. doi: 10.1056/NEJM197506052922312.","Oski FA","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922312"
"1128577","Editorial: The cervical venous hum: a help and a hindrance","Hardison JE.","N Engl J Med. 1975 Jun 5;292(23):1239-40. doi: 10.1056/NEJM197506052922311.","Hardison JE","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922311"
"1128576","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 22-1975","","N Engl J Med. 1975 Jun 5;292(23):1231-7. doi: 10.1056/NEJM197506052922309.","","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922309"
"1128575","Law-medicine notes: Malpractice insurance: a genuine national crisis","Curran WJ.","N Engl J Med. 1975 Jun 5;292(23):1223-4. doi: 10.1056/NEJM197506052922307.","Curran WJ","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922307"
"1128574","Myocardial laceration not demonstrated by continuous electrocardiographic monitoring occurring during pericardiocentesis","Sobol SM, Thomas HM Jr, Evans RW.","N Engl J Med. 1975 Jun 5;292(23):1222-3. doi: 10.1056/NEJM197506052922306.","Sobol SM","N Engl J Med","1975","1975/06/15","","","10.1056/NEJM197506052922306"
"1128573","Dosage of theophylline in bronchial asthma","Piafsky KM, Ogilvie RI.","N Engl J Med. 1975 Jun 5;292(23):1218-22. doi: 10.1056/NEJM197506052922305.","Piafsky KM","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922305"
"1128572","Validity and sensitivity of an intravenous bile acid tolerance test in patients with liver disease","LaRusso NF, Hoffman NE, Hofmann AF, Korman MG.","N Engl J Med. 1975 Jun 5;292(23):1209-14. doi: 10.1056/NEJM197506052922303.","LaRusso NF","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922303"
"1128571","Development of an intravenous bile acid tolerance test. Plasma disappearance of cholylglycine in health","Korman MG, LaRusso NF, Hoffman NE, Hofmann AF.","N Engl J Med. 1975 Jun 5;292(23):1205-9. doi: 10.1056/NEJM197506052922302.","Korman MG","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922302"
"1093023","Carbohydrate digestion and absorption. Role of the small intestine","Gray GM.","N Engl J Med. 1975 Jun 5;292(23):1225-30. doi: 10.1056/NEJM197506052922308.","Gray GM","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922308"
"236513","Renin release, saralasin and the vasodilator-beta-blocker drug interaction in man","Pettinger WA, Mitchell HC.","N Engl J Med. 1975 Jun 5;292(23):1214-7. doi: 10.1056/NEJM197506052922304.","Pettinger WA","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922304"
"165408","Editorial: Etiology of nongonococcal urethritis one piece in the puzzle","McCormack WM.","N Engl J Med. 1975 Jun 5;292(23):1238-9. doi: 10.1056/NEJM197506052922310.","McCormack WM","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922310"
"165407","Etiology of nongonococcal urethritis","Holmes KK, Handsfield HH, Wang SP, Wentworth BB, Turck M, Anderson JB, Alexander ER.","N Engl J Med. 1975 Jun 5;292(23):1199-205. doi: 10.1056/NEJM197506052922301.","Holmes KK","N Engl J Med","1975","1975/06/05","","","10.1056/NEJM197506052922301"
"1173193","Editorial: Evolution, lactase levels, and global hunger","Almy TP.","N Engl J Med. 1975 May 29;292(22):1183-4. doi: 10.1056/NEJM197505292922211.","Almy TP","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922211"
"1173192","Lactose and milk intolerance: clinical implications","Bayless TM, Rothfeld B, Massa C, Wise L, Paige D, Bedine MS.","N Engl J Med. 1975 May 29;292(22):1156-9. doi: 10.1056/NEJM197505292922205.","Bayless TM","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922205"
"1124122","Letter: Stressed musicians","Davis SD.","N Engl J Med. 1975 May 29;292(22):1197.","Davis SD","N Engl J Med","1975","1975/05/29","","",""
"1124121","Letter: Psychoanalysis defended","","N Engl J Med. 1975 May 29;292(22):1196-7.","","N Engl J Med","1975","1975/05/29","","",""
"1124120","Letter: Possible analgesic action of L-dopa","Altschule MD, Hegedus ZL.","N Engl J Med. 1975 May 29;292(22):1196.","Altschule MD","N Engl J Med","1975","1975/05/29","","",""
"1124119","Letter: Advantages of milk","Baggott J.","N Engl J Med. 1975 May 29;292(22):1196. doi: 10.1056/NEJM197505292922224.","Baggott J","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922224"
"1124118","Letter: Submicroscopic asbestos fibers and disease","","N Engl J Med. 1975 May 29;292(22):1194-6.","","N Engl J Med","1975","1975/05/29","","",""
"1124117","Letter: Urinary-tract dilatation without anatomic abnormalities","Thompson IM.","N Engl J Med. 1975 May 29;292(22):1194. doi: 10.1056/NEJM197505292922223.","Thompson IM","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922223"
"1124116","Letter: Steely-hair syndrome and copper","","N Engl J Med. 1975 May 29;292(22):1192-4. doi: 10.1056/NEJM197505292922221.","","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922221"
"1124115","Letter: Hepatitis surveillance in an oncology unit","","N Engl J Med. 1975 May 29;292(22):1191-2. doi: 10.1056/NEJM197505292922220.","","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922220"
"1124114","Letter: Adjuvants to breast operations","Bodian CA, Kister SJ.","N Engl J Med. 1975 May 29;292(22):1190-1. doi: 10.1056/NEJM197505292922219.","Bodian CA","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922219"
"1124113","Letter: Proper use of emergency facilities","Starfield B.","N Engl J Med. 1975 May 29;292(22):1188-9. doi: 10.1056/NEJM197505292922216.","Starfield B","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922216"
"1124112","Letter: Assessment of quality care","","N Engl J Med. 1975 May 29;292(22):1187-8. doi: 10.1056/NEJM197505292922215.","","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922215"
"1124111","Letter: What medical role for the average woman?","","N Engl J Med. 1975 May 29;292(22):1186-7. doi: 10.1056/NEJM197505292922214.","","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922214"
"1124110","Letter: An internist: his role, training, and name","","N Engl J Med. 1975 May 29;292(22):1185-6. doi: 10.1056/NEJM197505292922213.","","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922213"
"1124109","Editorial: Felis domestica","Robinson D.","N Engl J Med. 1975 May 29;292(22):1184-5. doi: 10.1056/NEJM197505292922212.","Robinson D","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922212"
"1124108","Editorial: The total eosinophil count in obstructive pulmonary disease","Lowell FC.","N Engl J Med. 1975 May 29;292(22):1182-3. doi: 10.1056/NEJM197505292922210.","Lowell FC","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922210"
"1124107","By the London post. Conflicting loyalties in a damaging dispute--An ancient rivalry--Disaster on the tube","Lister J.","N Engl J Med. 1975 May 29;292(22):1171-3. doi: 10.1056/NEJM197505292922208.","Lister J","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922208"
"1124106","Biosynthetic defect in monocytes from human beings with genetic deficiency of the second component of complement","Einstein LP, Alper CA, Bloch KJ, Herrin JT, Rosen FS, David JR, Colten HR.","N Engl J Med. 1975 May 29;292(22):1169-71. doi: 10.1056/NEJM197505292922207.","Einstein LP","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922207"
"1124105","Total eosinophil counts in the management of bronchial asthma","Horn BR, Robin ED, Theodore J, Van Kessel A.","N Engl J Med. 1975 May 29;292(22):1152-5. doi: 10.1056/NEJM197505292922204.","Horn BR","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922204"
"1124104","Suppression of delayed hypersensitivity in schistosome-infected patients by niridazole","Webster LT Jr, Butterworth AE, Mahmoud AA, Mngola EN, Warren KS.","N Engl J Med. 1975 May 29;292(22):1144-7. doi: 10.1056/NEJM197505292922202.","Webster LT Jr","N Engl J Med","1975","1975/06/08","","","10.1056/NEJM197505292922202"
"1091860","Letter: Centenary of Schweitzer's birth","Mustell P.","N Engl J Med. 1975 May 29;292(22):1197-8.","Mustell P","N Engl J Med","1975","1975/05/29","","",""
"1091859","Letter: H. A. Kelly at work","Prout TE.","N Engl J Med. 1975 May 29;292(22):1197. doi: 10.1056/NEJM197505292922229.","Prout TE","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922229"
"1091858","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 21-1975","","N Engl J Med. 1975 May 29;292(22):1174-81. doi: 10.1056/NEJM197505292922209.","","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922209"
"164628","Plasma lipids and lipoproteins in vegetarians and controls","Sacks FM, Castelli WP, Donner A, Kass EH.","N Engl J Med. 1975 May 29;292(22):1148-51. doi: 10.1056/NEJM197505292922203.","Sacks FM","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922203"
"164627","Viral hepatitis, type A. Identification by specific complement fixation and immune adherence tests","Krugman S, Friedman H, Lattimer C.","N Engl J Med. 1975 May 29;292(22):1141-3. doi: 10.1056/NEJM197505292922201.","Krugman S","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922201"
"123636","Letter: Prostaglandins, indomethacin and hypercalcemia in neoplastic disease","Benvenisti D, Goldberg H.","N Engl J Med. 1975 May 29;292(22):1189-90.","Benvenisti D","N Engl J Med","1975","1975/05/29","","",""
"47612","Letter: Recording VPB's: inefficient methods","Barnert AL.","N Engl J Med. 1975 May 29;292(22):1189. doi: 10.1056/NEJM197505292922218.","Barnert AL","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922218"
"47611","The clinical pharmacology of antineoplastic agents (second of two parts)","Chabner BA, Myers CE, Coleman CN, Johns DG.","N Engl J Med. 1975 May 29;292(22):1159-68. doi: 10.1056/NEJM197505292922206.","Chabner BA","N Engl J Med","1975","1975/05/29","","","10.1056/NEJM197505292922206"
"1173279","Prediction of respiratory-distress syndrome by shake test on newborn gastric aspirate","Evans JJ.","N Engl J Med. 1975 May 22;292(21):1113-5. doi: 10.1056/NEJM197505222922108.","Evans JJ","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922108"
"1128570","Letter: The end-result system","Thompson RE.","N Engl J Med. 1975 May 22;292(21):1137.","Thompson RE","N Engl J Med","1975","1975/05/22","","",""
"1128569","Letter: A note on alcoholism: incidence and policy","Rothberg JM.","N Engl J Med. 1975 May 22;292(21):1137. doi: 10.1056/NEJM197505222922128.","Rothberg JM","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922128"
"1128568","Letter: The meaning of disease","","N Engl J Med. 1975 May 22;292(21):1136-7. doi: 10.1056/NEJM197505222922127.","","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922127"
"1128567","Letter: Sodium depletion in accelerated hypertension","Orth H, Ritz E.","N Engl J Med. 1975 May 22;292(21):1133.","Orth H","N Engl J Med","1975","1975/05/22","","",""
"1128566","Letter: Interstitial nephritis after methicillin","Mayaud C, Kanfer A, Kourilsky O, Sraer JD.","N Engl J Med. 1975 May 22;292(21):1132-3.","Mayaud C","N Engl J Med","1975","1975/05/22","","",""
"1128565","Letter: Treatment of staphylococcal endocarditis and meningitis","Raff MJ.","N Engl J Med. 1975 May 22;292(21):1132. doi: 10.1056/nejm197505222922121.","Raff MJ","N Engl J Med","1975","1975/05/22","","","10.1056/nejm197505222922121"
"1128564","Letter: Endotoxemia from catecholamine excess","Fine J.","N Engl J Med. 1975 May 22;292(21):1132. doi: 10.1056/NEJM197505222922122.","Fine J","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922122"
"1128563","Letter: End-expiratory pressure and oxygen transport","","N Engl J Med. 1975 May 22;292(21):1130-2. doi: 10.1056/nejm197505222922119.","","N Engl J Med","1975","1975/05/22","","","10.1056/nejm197505222922119"
"1128562","Letter: Ethics of publication","Bookstein JJ.","N Engl J Med. 1975 May 22;292(21):1130. doi: 10.1056/NEJM197505222922118.","Bookstein JJ","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922118"
"1128561","Letter: Edelin case: further comment;","","N Engl J Med. 1975 May 22;292(21):1129-30.","","N Engl J Med","1975","1975/05/22","","",""
"1128560","Letter: Edelin editorial protested;","","N Engl J Med. 1975 May 22;292(21):1129. doi: 10.1056/NEJM197505222922117.","","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922117"
"1128559","Massachusetts Department of Public Health. On the alert for Rocky Mountain Spotted Fever","","N Engl J Med. 1975 May 22;292(21):1127-9. doi: 10.1056/NEJM197505222922115.","","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922115"
"1128558","Sounding board: Scientific medicine and therapeutic choice","Jonsen AR.","N Engl J Med. 1975 May 22;292(21):1126-7. doi: 10.1056/NEJM197505222922114.","Jonsen AR","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922114"
"1128557","Editorial: Prenatal diagnosis of hemoglobinopathies","Kazazian HH Jr.","N Engl J Med. 1975 May 22;292(21):1125-6. doi: 10.1056/NEJM197505222922113.","Kazazian HH Jr","N Engl J Med","1975","1975/06/01","","","10.1056/NEJM197505222922113"
"1128556","Exacerbation of hereditary hepatic porphyria by surreptitious ingestion of an unusual provacative agent--a mouthwash preparation","Bickers DR, Miller L, Kappas A.","N Engl J Med. 1975 May 22;292(21):1115-6. doi: 10.1056/NEJM197505222922109.","Bickers DR","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922109"
"1128555","Diminished ventilatory response to hypoxia and hypercapnia after morphine in normal man","Weil JV, McCullough RE, Kline JS, Sodal IE.","N Engl J Med. 1975 May 22;292(21):1103-6. doi: 10.1056/NEJM197505222922106.","Weil JV","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922106"
"1128554","Indwelling arterial catheters as a source of nosocomial bacteremia. An outbreak caused by Flavobacterium Species","Stamm WE, Colella JJ, Anderson RL, Dixon RE.","N Engl J Med. 1975 May 22;292(21):1099-102. doi: 10.1056/NEJM197505222922105.","Stamm WE","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922105"
"1128553","Successful application of prenatal diagnosis in a pregnancy at risk for homozygous beta-thalassemia","Kan YW, Golbus MS, Klein P, Dozy AM.","N Engl J Med. 1975 May 22;292(21):1096-9. doi: 10.1056/NEJM197505222922104.","Kan YW","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922104"
"1128552","Hemolytic uremic syndrome in families","Kaplan BS, Chesney RW, Drummond KN.","N Engl J Med. 1975 May 22;292(21):1090-3. doi: 10.1056/NEJM197505222922102.","Kaplan BS","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922102"
"1093022","Medicine and public affairs. Arriving with little notice - a new health chief for HEW","","N Engl J Med. 1975 May 22;292(21):1139-40. doi: 10.1056/NEJM197505222922133.","","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922133"
"1093021","Editorial: Fecal flora and resistance to invasive bacteria","Anderson P.","N Engl J Med. 1975 May 22;292(21):1124-5. doi: 10.1056/NEJM197505222922112.","Anderson P","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922112"
"1093020","Suppurative phlebitis of an arm vein from a ""scalp-vein needle""","Maki DG, Drinka PJ, Davis TE.","N Engl J Med. 1975 May 22;292(21):1116-7. doi: 10.1056/NEJM197505222922110.","Maki DG","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922110"
"1079317","Letter: Methotrexate-citrovorum factor in treating osteogenic sarcoma","Djerassi I.","N Engl J Med. 1975 May 22;292(21):1133-4. doi: 10.1056/NEJM197505222922123.","Djerassi I","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922123"
"805367","Letter: Nerve-growth factor in disseminated neurofibromatosis;","Siggers DC, Boyer SH, Eldridge R.","N Engl J Med. 1975 May 22;292(21):1134. doi: 10.1056/nejm197505222922125.","Siggers DC","N Engl J Med","1975","1975/05/22","","","10.1056/nejm197505222922125"
"165406","Letter: Simple test for hypercalciuria?","","N Engl J Med. 1975 May 22;292(21):1134-6. doi: 10.1056/NEJM197505222922126.","","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922126"
"165405","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 20-1975","","N Engl J Med. 1975 May 22;292(21):1117-23. doi: 10.1056/NEJM197505222922111.","","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922111"
"165404","Treatment of carbamyl phosphate synthetase deficiency with keto analogues of essential amino acids","Batshaw M, Brusilow S, Walser M.","N Engl J Med. 1975 May 22;292(21):1085-90. doi: 10.1056/NEJM197505222922101.","Batshaw M","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922101"
"124015","The clinical pharmacology of antineoplastic agents (first of two parts)","Chabner BA, Myers CE, Coleman CN, Johns DG.","N Engl J Med. 1975 May 22;292(21):1107-13. doi: 10.1056/NEJM197505222922107.","Chabner BA","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922107"
"48191","Induction of serum Haemophilus influenzae type B capsular antibodies in adult volunteers fed cross-reacting Escherichia coli 075:K100:H5","Schneerson R, Robbins JB.","N Engl J Med. 1975 May 22;292(21):1093-6. doi: 10.1056/NEJM197505222922103.","Schneerson R","N Engl J Med","1975","1975/05/22","","","10.1056/NEJM197505222922103"
"1173191","Case records of the Masschusetts General Hospital. Weekly clinicopathological exercises. Case 19-1975","","N Engl J Med. 1975 May 15;292(20):1068-73. doi: 10.1056/NEJM197505152922007.","","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922007"
"1168312","Letter: PSRO--a fiscal nightmare","Kreb RJ 3rd.","N Engl J Med. 1975 May 15;292(20):1083.","Kreb RJ 3rd","N Engl J Med","1975","1975/05/15","","",""
"1124103","Letter: More medical power to the people","McNamara JJ.","N Engl J Med. 1975 May 15;292(20):1083-4.","McNamara JJ","N Engl J Med","1975","1975/05/15","","",""
"1124102","Letter: Canada succeeds by quashing contingency fees","Rapp MS.","N Engl J Med. 1975 May 15;292(20):1083. doi: 10.1056/NEJM197505152922027.","Rapp MS","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922027"
"1124101","Letter: Medical students in financial straits","Daven JR.","N Engl J Med. 1975 May 15;292(20):1082-3.","Daven JR","N Engl J Med","1975","1975/05/15","","",""
"1124100","Letter: Unlimited educational opportunities for Air Force physicians?","Jackler IM.","N Engl J Med. 1975 May 15;292(20):1082. doi: 10.1056/nejm197505152922023.","Jackler IM","N Engl J Med","1975","1975/05/15","","","10.1056/nejm197505152922023"
"1124099","Letter: Potassium in salt substitutes","","N Engl J Med. 1975 May 15;292(20):1082. doi: 10.1056/NEJM197505152922024.","","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922024"
"1124098","Letter: Is I-V injection noninvasive?","Eth S.","N Engl J Med. 1975 May 15;292(20):1081.","Eth S","N Engl J Med","1975","1975/05/15","","",""
"1124097","Letter: Chemoprophylaxis of bacterial endocarditis","Durack DT.","N Engl J Med. 1975 May 15;292(20):1080-1.","Durack DT","N Engl J Med","1975","1975/05/15","","",""
"1124096","Letter: Uses and usefulness of penicillamine","Scheinberg IH.","N Engl J Med. 1975 May 15;292(20):1080. doi: 10.1056/nejm197505152922017.","Scheinberg IH","N Engl J Med","1975","1975/05/15","","","10.1056/nejm197505152922017"
"1124095","Letter: Nonsteroidal anti-inflammatory agents","Calin A.","N Engl J Med. 1975 May 15;292(20):1080. doi: 10.1056/NEJM197505152922019.","Calin A","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922019"
"1124094","Letter: Serum lysosyme levels in Crohn's disease","Brick IB.","N Engl J Med. 1975 May 15;292(20):1079-80.","Brick IB","N Engl J Med","1975","1975/05/15","","",""
"1124093","Letter: Risk to contacts of HBs Ag carriers","Gooding MK.","N Engl J Med. 1975 May 15;292(20):1079.","Gooding MK","N Engl J Med","1975","1975/05/15","","",""
"1124092","Letter: Rates of post-transfusion hepatitis","Allen JG.","N Engl J Med. 1975 May 15;292(20):1078-9. doi: 10.1056/NEJM197505152922013.","Allen JG","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922013"
"1124091","Sounding board. Unapproved drugs in the practice of medicine","Franklin W, Lowell FC.","N Engl J Med. 1975 May 15;292(20):1075-7. doi: 10.1056/NEJM197505152922010.","Franklin W","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922010"
"1124090","Editorial: Another view of the certificate-of-need laws","Rubenstein AD.","N Engl J Med. 1975 May 15;292(20):1074-5. doi: 10.1056/NEJM197505152922008.","Rubenstein AD","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922008"
"1091857","Reversible uremic deafness after successful renal transplantation","Mitschke H, Schmidt P, Kopsa H, Zazgornik J.","N Engl J Med. 1975 May 15;292(20):1062-3. doi: 10.1056/NEJM197505152922005.","Mitschke H","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922005"
"1091856","Management of heparin therapy: Controlled prospective trial","Salzman EW, Deykin D, Shapiro RM, Rosenberg R.","N Engl J Med. 1975 May 15;292(20):1046-50. doi: 10.1056/NEJM197505152922002.","Salzman EW","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922002"
"1091855","Enterotoxigenic Escherichia-coli-associated diarrheal disease in Apache children","Sack RB, Hirschhorn N, Brownlee I, Cash RA, Woodward WE, Sack DA.","N Engl J Med. 1975 May 15;292(20):1041-5. doi: 10.1056/NEJM197505152922001.","Sack RB","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922001"
"804663","Certification-of-need: The Massachusetts experience","William JB, Walsh DC.","N Engl J Med. 1975 May 15;292(20):1054-61. doi: 10.1056/NEJM197505152922004.","William JB","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922004"
"235741","Letter: Use and toxicity of nitroprusside","","N Engl J Med. 1975 May 15;292(20):1081-2. doi: 10.1056/NEJM197505152922020.","","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922020"
"164626","Editorial: Neuropathy in uremic patients on dialysis","Tyler HR.","N Engl J Med. 1975 May 15;292(20):1075. doi: 10.1056/NEJM197505152922009.","Tyler HR","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922009"
"164625","Initiation of thyroid-hormone action","Bleich HL, Boro ES.","N Engl J Med. 1975 May 15;292(20):1063-8. doi: 10.1056/NEJM197505152922006.","Bleich HL","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922006"
"123635","Massachusetts Department of Public Health. Chapter 766 and ""educational prescriptions""","","N Engl J Med. 1975 May 15;292(20):1077-8. doi: 10.1056/NEJM197505152922011.","","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922011"
"47610","Letter: Reagin-mediated histamine release from human leukocytes by human IgG","Vijay HM, Perelmutter L.","N Engl J Med. 1975 May 15;292(20):1079. doi: 10.1056/NEJM197505152922014.","Vijay HM","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922014"
"47609","Immediate hypersensitivity to hog trypsin resulting from industrial exposure","Colten HR, Polakoff PL, Weinstein SF, Strieder DJ.","N Engl J Med. 1975 May 15;292(20):1050-3. doi: 10.1056/NEJM197505152922003.","Colten HR","N Engl J Med","1975","1975/05/15","","","10.1056/NEJM197505152922003"
"1117960","Progressive rubella panencephalitis. Late onset after congenital rubella","Townsend JJ, Baringer JR, Wolinsky JS, Malamud N, Mednick JP, Panitch HS, Scott RA, Oshiro L, Cremer NE.","N Engl J Med. 1975 May 8;292(19):990-3. doi: 10.1056/NEJM197505082921902.","Townsend JJ","N Engl J Med","1975","1975/05/08","","","10.1056/NEJM197505082921902"
"1117959","Letter: Protecting the MD from news-aware patients","Vickers FN.","N Engl J Med. 1975 May 8;292(19):1039.","Vickers FN","N Engl J Med","1975","1975/05/08","","",""
"1117958","Letter: ""Pro libbying porcorum""","","N Engl J Med. 1975 May 8;292(19):1039. doi: 10.1056/NEJM197505082921929.","","N Engl J Med","1975","1975/05/08","","","10.1056/NEJM197505082921929"
"1117956","Letter: British health care","O'Brien DB.","N Engl J Med. 1975 May 8;292(19):1036.","O'Brien DB","N Engl J Med","1975","1975/05/08","","",""
"1117955","Letter: Private health insurance defended","","N Engl J Med. 1975 May 8;292(19):1035-6.","","N Engl J Med","1975","1975/05/08","","",""
"1117954","Letter: Views of medical ethics","","N Engl J Med. 1975 May 8;292(19):1035. doi: 10.1056/NEJM197505082921926.","","N Engl J Med","1975","1975/05/08","","","10.1056/NEJM197505082921926"
"1117953","Letter: Resistance to infection in sickle-cell disease","Virdi RG, Rao SP, Brown AK, Falter MF.","N Engl J Med. 1975 May 8;292(19):1034.","Virdi RG","N Engl J Med","1975","1975/05/08","","",""
"1117952","Letter: Joint lesions in diabetes","","N Engl J Med. 1975 May 8;292(19):1033-4. doi: 10.1056/NEJM197505082921922.","","N Engl J Med","1975","1975/05/08","","","10.1056/NEJM197505082921922"
"1117951","Letter: Treatment of cirrhosis with prednisone","Schalm SW, Summerskill WH.","N Engl J Med. 1975 May 8;292(19):1030-1. doi: 10.1056/nejm197505082921918.","Schalm SW","N Engl J Med","1975","1975/05/08","","","10.1056/nejm197505082921918"
