PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26126733","Private companies behave differently from NHS providers","Mann N.","BMJ. 2015 Jun 30;350:h3490. doi: 10.1136/bmj.h3490.","Mann N","BMJ","2015","2015/07/02","","","10.1136/bmj.h3490"
"26126664","UK law on consent: the need for longer consultations","Ballard PA.","BMJ. 2015 Jun 30;350:h3484. doi: 10.1136/bmj.h3484.","Ballard PA","BMJ","2015","2015/07/02","","","10.1136/bmj.h3484"
"26126660","UK law on consent: broad consent or authorisation for research?","Crouch MA.","BMJ. 2015 Jun 30;350:h3504. doi: 10.1136/bmj.h3504.","Crouch MA","BMJ","2015","2015/07/02","","","10.1136/bmj.h3504"
"26126623","HPV testing as a screen for cervical cancer","Goodman A.","BMJ. 2015 Jun 30;350:h2372. doi: 10.1136/bmj.h2372.","Goodman A","BMJ","2015","2015/07/02","","","10.1136/bmj.h2372"
"26126622","Pregabalin is only partially effective for neuropathic pain","Gwynn J.","BMJ. 2015 Jun 30;350:h3478. doi: 10.1136/bmj.h3478.","Gwynn J","BMJ","2015","2015/07/02","","","10.1136/bmj.h3478"
"26126520","Audit shows shortfall in care for emergency bowel surgery patients","Wise J.","BMJ. 2015 Jun 29;350:h3496. doi: 10.1136/bmj.h3496.","Wise J","BMJ","2015","2015/07/02","","","10.1136/bmj.h3496"
"26126508","Lawsuit seeks access to data from hepatitis C drug trial","McCarthy M.","BMJ. 2015 Jun 30;350:h3564. doi: 10.1136/bmj.h3564.","McCarthy M","BMJ","2015","2015/07/02","","","10.1136/bmj.h3564"
"26124507","Bangladesh's ignored female sex workers","Clark J.","BMJ. 2015 Jun 29;350:h3470. doi: 10.1136/bmj.h3470.","Clark J","BMJ","2015","2015/07/01","","","10.1136/bmj.h3470"
"26124506","Providing welfare advice in GP surgeries can benefit patients, says report","Wise J.","BMJ. 2015 Jun 29;350:h3544. doi: 10.1136/bmj.h3544.","Wise J","BMJ","2015","2015/07/01","","","10.1136/bmj.h3544"
"26124505","High rates of false positives are likely in diabetes screening programmes in India","Bagcchi S.","BMJ. 2015 Jun 29;350:h3535. doi: 10.1136/bmj.h3535.","Bagcchi S","BMJ","2015","2015/07/01","","","10.1136/bmj.h3535"
"26124504","MPs table bill to restrict role of commercial companies in NHS","Iacobucci G.","BMJ. 2015 Jun 29;350:h3541. doi: 10.1136/bmj.h3541.","Iacobucci G","BMJ","2015","2015/07/01","","","10.1136/bmj.h3541"
"26124503","Hamburg's refugee policy is criticised after pregnant woman sent on long train trip miscarries","Stafford N.","BMJ. 2015 Jun 29;350:h3538. doi: 10.1136/bmj.h3538.","Stafford N","BMJ","2015","2015/07/01","","","10.1136/bmj.h3538"
"26124502","Margaret McCartney: The ethics of behavioural incentives","McCartney M.","BMJ. 2015 Jun 29;350:h3469. doi: 10.1136/bmj.h3469.","McCartney M","BMJ","2015","2015/07/01","","","10.1136/bmj.h3469"
"26124501","Incentives could help delivery of essential health services by frontline workers, study finds","Travasso C.","BMJ. 2015 Jun 29;350:h3542. doi: 10.1136/bmj.h3542.","Travasso C","BMJ","2015","2015/07/01","","","10.1136/bmj.h3542"
"26124500","Yemen's health system buckles under Saudi led bombardment and blockade","Dyer O.","BMJ. 2015 Jun 29;350:h3549. doi: 10.1136/bmj.h3549.","Dyer O","BMJ","2015","2015/07/01","","","10.1136/bmj.h3549"
"26124499","Man with locked-in syndrome challenges GMC ruling on doctors' involvement in ending his life","Dyer C.","BMJ. 2015 Jun 28;350:h3524. doi: 10.1136/bmj.h3524.","Dyer C","BMJ","2015","2015/07/01","","","10.1136/bmj.h3524"
"26116693","Without proper research funding, how can medical education be evidence based?","Archer J, McManus C, Woolf K, Monrouxe L, Illing J, Bullock A, Roberts T.","BMJ. 2015 Jun 26;350:h3445. doi: 10.1136/bmj.h3445.","Archer J","BMJ","2015","2015/06/28","","","10.1136/bmj.h3445"
"26116690","Angioplasty with paclitaxel coated balloon reduces restenosis in peripheral artery disease","Mayor S.","BMJ. 2015 Jun 25;350:h3451. doi: 10.1136/bmj.h3451.","Mayor S","BMJ","2015","2015/06/28","","","10.1136/bmj.h3451"
"26116688","Syphilis and gonorrhoea increase sharply in England","Mayor S.","BMJ. 2015 Jun 25;350:h3457. doi: 10.1136/bmj.h3457.","Mayor S","BMJ","2015","2015/06/28","","","10.1136/bmj.h3457"
"26116566","US Supreme Court's exoneration of the Affordable Care Act","Steinbrook R.","BMJ. 2015 Jun 26;350:h3507. doi: 10.1136/bmj.h3507.","Steinbrook R","BMJ","2015","2015/06/28","","","10.1136/bmj.h3507"
"26116473","Supreme Court rejects challenge to Affordable Care Act","McCarthy M.","BMJ. 2015 Jun 26;350:h3514. doi: 10.1136/bmj.h3514.","McCarthy M","BMJ","2015","2015/06/28","","","10.1136/bmj.h3514"
"26116404","Anesthetist is sued after sedated patient recorded insults on phone","Dyer O.","BMJ. 2015 Jun 26;350:h3510. doi: 10.1136/bmj.h3510.","Dyer O","BMJ","2015","2015/06/28","","","10.1136/bmj.h3510"
"26116281","The secret realm of phase I trials in healthy volunteers","Kimmelman J.","BMJ. 2015 Jun 26;350:h3444. doi: 10.1136/bmj.h3444.","Kimmelman J","BMJ","2015","2015/06/28","","","10.1136/bmj.h3444"
"26116134","What is significance?","Sedgwick P.","BMJ. 2015 Jun 26;350:h3475. doi: 10.1136/bmj.h3475.","Sedgwick P","BMJ","2015","2015/06/28","","","10.1136/bmj.h3475"
"26115956","An occult cause of dyspnoea","Bates AS, Al-Hamali S.","BMJ. 2015 Jun 26;350:h2976. doi: 10.1136/bmj.h2976.","Bates AS","BMJ","2015","2015/06/28","","","10.1136/bmj.h2976"
"26115663","Quantifying the risks of non-oncology phase I research in healthy volunteers: meta-analysis of phase I studies","Emanuel EJ, Bedarida G, Macci K, Gabler NB, Rid A, Wendler D.","Version 2. BMJ. 2015 Jun 26;350:h3271. doi: 10.1136/bmj.h3271.","Emanuel EJ","BMJ","2015","2015/06/28","PMC4482145","","10.1136/bmj.h3271"
"26113630","India's abortion law puts women at risk","Datar N.","BMJ. 2015 Jun 25;350:h3294. doi: 10.1136/bmj.h3294.","Datar N","BMJ","2015","2015/06/27","","","10.1136/bmj.h3294"
"26113625","A 56 year old woman with syncope, weakness, and refractory hypotension","George A, Phillips M, Sweeney L, Colombo C.","BMJ. 2015 Jun 25;350:h3387. doi: 10.1136/bmj.h3387.","George A","BMJ","2015","2015/06/27","","","10.1136/bmj.h3387"
"26113621","Don't ignore home grown medical systems","","BMJ. 2015 Jun 25;350:h3495. doi: 10.1136/bmj.h3495.","","BMJ","2015","2015/06/27","","","10.1136/bmj.h3495"
"26113617","Doctors and scientists urge Wellcome Trust to divest from fossil fuels","Kmietowicz Z.","BMJ. 2015 Jun 25;350:h3436. doi: 10.1136/bmj.h3436.","Kmietowicz Z","BMJ","2015","2015/06/27","","","10.1136/bmj.h3436"
"26113599","Kozhikode doctors plan court action over claims by homeopaths","Bagcchi S.","BMJ. 2015 Jun 25;350:h3483. doi: 10.1136/bmj.h3483.","Bagcchi S","BMJ","2015","2015/06/27","","","10.1136/bmj.h3483"
"26113576","Pakistan authorities trade blame as heatwave deaths exceed 800","Clark J.","BMJ. 2015 Jun 25;350:h3477. doi: 10.1136/bmj.h3477.","Clark J","BMJ","2015","2015/06/27","","","10.1136/bmj.h3477"
"26113575","Fossil fuel companies and climate change: the case for divestment","Tillmann T, Currie J, Wardrope A, McCoy D.","BMJ. 2015 Jun 25;350:h3196. doi: 10.1136/bmj.h3196.","Tillmann T","BMJ","2015","2015/06/27","","","10.1136/bmj.h3196"
"26113564","Smokers are more likely to quit as smoking prevalence decreases, study shows","Mayor S.","BMJ. 2015 Jun 24;350:h3447. doi: 10.1136/bmj.h3447.","Mayor S","BMJ","2015","2015/06/27","","","10.1136/bmj.h3447"
"26113556","Private sector must improve customer experience, conference hears","Limb M.","BMJ. 2015 Jun 24;350:h3448. doi: 10.1136/bmj.h3448.","Limb M","BMJ","2015","2015/06/27","","","10.1136/bmj.h3448"
"26112027","Progress on eliminating neglected tropical diseases is too slow, report warns","Gulland A.","BMJ. 2015 Jun 25;350:h3465. doi: 10.1136/bmj.h3465.","Gulland A","BMJ","2015","2015/06/27","","","10.1136/bmj.h3465"
"26111947","Contribution of behavioural science to antibiotic stewardship","Tonkin-Crine S, Walker AS, Butler CC.","BMJ. 2015 Jun 25;350:h3413. doi: 10.1136/bmj.h3413.","Tonkin-Crine S","BMJ","2015","2015/06/27","","","10.1136/bmj.h3413"
"26111833","UK doctors head home from Ebola frontline","Johnston A, Bartels O.","BMJ. 2015 Jun 25;350:h3424. doi: 10.1136/bmj.h3424.","Johnston A","BMJ","2015","2015/06/27","","","10.1136/bmj.h3424"
"26111723","Researchers' focus on drugs over other treatments ignores doctors' and patients' views","Kmietowicz Z.","BMJ. 2015 Jun 25;350:h3375. doi: 10.1136/bmj.h3375.","Kmietowicz Z","BMJ","2015","2015/06/27","","","10.1136/bmj.h3375"
"26111536","BMA annual meeting: BMA issues warning over dangerous working patterns","Wise J.","BMJ. 2015 Jun 25;350:h3456. doi: 10.1136/bmj.h3456.","Wise J","BMJ","2015","2015/06/27","","","10.1136/bmj.h3456"
"26109596","Excluding the bifid uvula in children with speech impairment","Swan MC, Luscombe C, Goodacre TE.","BMJ. 2015 Jun 24;350:h3362. doi: 10.1136/bmj.h3362.","Swan MC","BMJ","2015","2015/06/26","","","10.1136/bmj.h3362"
"26109591","Silence of advanced nations on the refugee crisis is shameful","Ting J.","BMJ. 2015 Jun 24;350:h3354. doi: 10.1136/bmj.h3354.","Ting J","BMJ","2015","2015/06/26","","","10.1136/bmj.h3354"
"26109585","Authors' reply to Zagarella","Vinogradova Y, Coupland C, Hippisley-Cox J.","BMJ. 2015 Jun 24;350:h3308. doi: 10.1136/bmj.h3308.","Vinogradova Y","BMJ","2015","2015/06/26","","","10.1136/bmj.h3308"
"26109566","Evidence for primary care services at A&E","Johnson SJ.","BMJ. 2015 Jun 24;350:h3352. doi: 10.1136/bmj.h3352.","Johnson SJ","BMJ","2015","2015/06/26","","","10.1136/bmj.h3352"
"26109551","Risk of recurrent stillbirth: systematic review and meta-analysis","Lamont K, Scott NW, Jones GT, Bhattacharya S.","BMJ. 2015 Jun 24;350:h3080. doi: 10.1136/bmj.h3080.","Lamont K","BMJ","2015","2015/06/26","","","10.1136/bmj.h3080"
"26109529","Protecting families from recurrent stillbirth","Heazell AE, Clewlow J.","BMJ. 2015 Jun 24;350:h3262. doi: 10.1136/bmj.h3262.","Heazell AE","BMJ","2015","2015/06/26","","","10.1136/bmj.h3262"
"26109493","Multidrug resistant TB is less transmissible than drug susceptible strains, study shows","Mayor S.","BMJ. 2015 Jun 23;350:h3367. doi: 10.1136/bmj.h3367.","Mayor S","BMJ","2015","2015/06/26","","","10.1136/bmj.h3367"
"26109482","How Hong Kong helped Vietnamese refugees in 1979","Wong TW.","BMJ. 2015 Jun 24;350:h3347. doi: 10.1136/bmj.h3347.","Wong TW","BMJ","2015","2015/06/26","","","10.1136/bmj.h3347"
"26109395","Sense About Science charity joins fight against bid to prevent transparency of trials","Wise J.","BMJ. 2015 Jun 23;350:h3428. doi: 10.1136/bmj.h3428.","Wise J","BMJ","2015","2015/06/26","","","10.1136/bmj.h3428"
"26109394","BMA annual meeting: BMA condemns detention of children in police cells overnight","Iacobucci G.","BMJ. 2015 Jun 24;350:h3433. doi: 10.1136/bmj.h3433.","Iacobucci G","BMJ","2015","2015/06/26","","","10.1136/bmj.h3433"
"26109314","Why e-cigarettes are dividing the public health community","Gornall J.","BMJ. 2015 Jun 24;350:h3317. doi: 10.1136/bmj.h3317.","Gornall J","BMJ","2015","2015/06/26","","","10.1136/bmj.h3317"
"26109293","Half of public think weekend access to GPs should be NHS priority","Moberly T.","BMJ. 2015 Jun 24;350:h3464. doi: 10.1136/bmj.h3464.","Moberly T","BMJ","2015","2015/06/26","","","10.1136/bmj.h3464"
"26109182","Experts disagree over necessity of hepatitis E vaccine in Nepal","","BMJ. 2015 Jun 24;350:h3463. doi: 10.1136/bmj.h3463.","","BMJ","2015","2015/06/26","","","10.1136/bmj.h3463"
"26109059","Peter Hindley: Warm, energetic, positive","Hindley P.","BMJ. 2015 Jun 24;350:h3370. doi: 10.1136/bmj.h3370.","Hindley P","BMJ","2015","2015/06/26","","","10.1136/bmj.h3370"
"26108963","What is the most effective treatment for severe gastro-oesophageal reflux disease?","Maret-Ouda J, Brusselaers N, Lagergren J.","BMJ. 2015 Jun 24;350:h3169. doi: 10.1136/bmj.h3169.","Maret-Ouda J","BMJ","2015","2015/06/26","","","10.1136/bmj.h3169"
"26108798","US Supreme Court throws out law that forced doctors in North Carolina to deliver antiabortion message","Dyer O.","BMJ. 2015 Jun 24;350:h3446. doi: 10.1136/bmj.h3446.","Dyer O","BMJ","2015","2015/06/26","","","10.1136/bmj.h3446"
"26108683","Improving the NHS demands more than just extra money","Young T, Allder S, Brailsford S, Berry R, Braun H, Cordeaux C, Chaussalet T, Davies K, Debenedetti L, Farrar M, Harper P, King J, Lacey P, Lobo L, Lyon J, Marshall A, McClean S, McKelvie D, Paynton D, Pollard A, Schmidt P, Soorapanth S.","BMJ. 2015 Jun 24;350:h3338. doi: 10.1136/bmj.h3338.","Young T","BMJ","2015","2015/06/26","","","10.1136/bmj.h3338"
"26108670","Comparative efficacy trials with no placebo group cannot determine efficacy","Lin CW, Day RO, Harris I, Maher CG, McLachlan A.","BMJ. 2015 Jun 24;350:h3292. doi: 10.1136/bmj.h3292.","Lin CW","BMJ","2015","2015/06/26","","","10.1136/bmj.h3292"
"26108610","Why the panic? South Korea's MERS response questioned","Jack A.","BMJ. 2015 Jun 24;350:h3403. doi: 10.1136/bmj.h3403.","Jack A","BMJ","2015","2015/06/26","","","10.1136/bmj.h3403"
"26108609","Authors' reply to Lin and colleagues","Cohen SP, Vorobeychik Y.","BMJ. 2015 Jun 24;350:h3299. doi: 10.1136/bmj.h3299.","Cohen SP","BMJ","2015","2015/06/26","","","10.1136/bmj.h3299"
"26108546","Reducing the price of new hepatitis C drugs in the Tuscany region of Italy","Brunetto MR, De Luca A, Messori A, Zignego AL.","BMJ. 2015 Jun 24;350:h3363. doi: 10.1136/bmj.h3363.","Brunetto MR","BMJ","2015","2015/06/26","","","10.1136/bmj.h3363"
"26108537","Meta-analysis should not be subject to selectivity and imbalance","Lewis LS.","BMJ. 2015 Jun 24;350:h3337. doi: 10.1136/bmj.h3337.","Lewis LS","BMJ","2015","2015/06/26","","","10.1136/bmj.h3337"
"26108435","Oral contraceptive study omitted several confounders","Zagarella SS.","BMJ. 2015 Jun 24;350:h3303. doi: 10.1136/bmj.h3303.","Zagarella SS","BMJ","2015","2015/06/26","","","10.1136/bmj.h3303"
"26108434","New study supports MHRA advice on combined oral contraceptives","Harrison-Woolrych M, Woolley J.","BMJ. 2015 Jun 24;350:h3305. doi: 10.1136/bmj.h3305.","Harrison-Woolrych M","BMJ","2015","2015/06/26","","","10.1136/bmj.h3305"
"26108217","Prescrire: France's Choosing Wisely initiative","Toussaint B.","BMJ. 2015 Jun 24;350:h3325. doi: 10.1136/bmj.h3325.","Toussaint B","BMJ","2015","2015/06/26","","","10.1136/bmj.h3325"
"26108214","Solving the mystery of health inequality","Hawkes N.","BMJ. 2015 Jun 24;350:h3389. doi: 10.1136/bmj.h3389.","Hawkes N","BMJ","2015","2015/06/26","","","10.1136/bmj.h3389"
"26106023","GP leaders unite in calling for inspections of surgeries to be suspended","Kmietowicz Z.","BMJ. 2015 Jun 23;350:h3438. doi: 10.1136/bmj.h3438.","Kmietowicz Z","BMJ","2015","2015/06/25","","","10.1136/bmj.h3438"
"26106014","Hundreds are arrested for Medicare fraud totalling $712m","Dyer O.","BMJ. 2015 Jun 23;350:h3425. doi: 10.1136/bmj.h3425.","Dyer O","BMJ","2015","2015/06/25","","","10.1136/bmj.h3425"
"26105994","China rejects patent on hepatitis C drug sofosbuvir","Kmietowicz Z.","BMJ. 2015 Jun 23;350:h3429. doi: 10.1136/bmj.h3429.","Kmietowicz Z","BMJ","2015","2015/06/25","","","10.1136/bmj.h3429"
"26105810","How medicine is broken, and how we can fix it","Goldacre B, Heneghan C.","BMJ. 2015 Jun 23;350:h3397. doi: 10.1136/bmj.h3397.","Goldacre B","BMJ","2015","2015/06/25","","","10.1136/bmj.h3397"
"26105687","CT for occult cancer is unnecessary in people with unexpected venous thromboembolism, study finds","Mayor S.","BMJ. 2015 Jun 22;350:h3386. doi: 10.1136/bmj.h3386.","Mayor S","BMJ","2015","2015/06/25","","","10.1136/bmj.h3386"
"26105549","Chronic exposure to higher BP in young adults is associated with cardiac dysfunction in middle age","Mayor S.","BMJ. 2015 Jun 22;350:h3384. doi: 10.1136/bmj.h3384.","Mayor S","BMJ","2015","2015/06/25","","","10.1136/bmj.h3384"
"26104757","Private firm gets £400m contract to run NHS administrative services in England","Kmietowicz Z.","BMJ. 2015 Jun 23;350:h3421. doi: 10.1136/bmj.h3421.","Kmietowicz Z","BMJ","2015","2015/06/25","","","10.1136/bmj.h3421"
"26104738","Focus on symptoms to improve early diagnosis, new cancer guidance says","Kmietowicz Z.","BMJ. 2015 Jun 23;350:h3399. doi: 10.1136/bmj.h3399.","Kmietowicz Z","BMJ","2015","2015/06/25","","","10.1136/bmj.h3399"
"26104677","Suspected cancer (part 1--children and young adults): visual overview of updated NICE guidance","Hamilton W, Hajioff S, Graham J, Schmidt-Hansen M.","BMJ. 2015 Jun 23;350:h3036. doi: 10.1136/bmj.h3036.","Hamilton W","BMJ","2015","2015/06/25","","","10.1136/bmj.h3036"
"26104566","BMA annual meeting: Public health is threatened by ""wholesale reductions"" in staff and ""dumbing down""","Iacobucci G.","BMJ. 2015 Jun 23;350:h3414. doi: 10.1136/bmj.h3414.","Iacobucci G","BMJ","2015","2015/06/25","","","10.1136/bmj.h3414"
"26104465","Suspected cancer (part 2--adults): reference tables from updated NICE guidance","Hamilton W, Hajioff S, Graham J, Schmidt-Hansen M.","BMJ. 2015 Jun 23;350:h3044. doi: 10.1136/bmj.h3044.","Hamilton W","BMJ","2015","2015/06/25","","","10.1136/bmj.h3044"
"26104384","Steps to combat climate change would also improve human health, commission says","Hawkes N.","BMJ. 2015 Jun 23;350:h3416. doi: 10.1136/bmj.h3416.","Hawkes N","BMJ","2015","2015/06/25","","","10.1136/bmj.h3416"
"26104282","Help us find and honour the stars of South Asian healthcare","D'Silva J.","BMJ. 2015 Jun 23;350:h3426. doi: 10.1136/bmj.h3426.","D'Silva J","BMJ","2015","2015/06/25","","","10.1136/bmj.h3426"
"26103983","BMA demands that health services be excluded from trade treaty","Iacobucci G.","BMJ. 2015 Jun 23;350:h3439. doi: 10.1136/bmj.h3439.","Iacobucci G","BMJ","2015","2015/06/25","","","10.1136/bmj.h3439"
"26101229","Are generic immunosuppressants safe and effective?","Godman B, Baumgärtel C.","BMJ. 2015 Jun 22;350:h3248. doi: 10.1136/bmj.h3248.","Godman B","BMJ","2015","2015/06/24","","","10.1136/bmj.h3248"
"26101226","Generic immunosuppression in solid organ transplantation: systematic review and meta-analysis","Molnar AO, Fergusson D, Tsampalieros AK, Bennett A, Fergusson N, Ramsay T, Knoll GA.","Version 2. BMJ. 2015 Jun 22;350:h3163. doi: 10.1136/bmj.h3163.","Molnar AO","BMJ","2015","2015/06/24","PMC4476317","","10.1136/bmj.h3163"
"26101223","Drug overdose has become leading cause of death from injury in US","McCarthy M.","BMJ. 2015 Jun 22;350:h3328. doi: 10.1136/bmj.h3328.","McCarthy M","BMJ","2015","2015/06/24","","","10.1136/bmj.h3328"
"26101212","Margaret McCartney: Medicine is a bit of a giggle","McCartney M.","BMJ. 2015 Jun 22;350:h3378. doi: 10.1136/bmj.h3378.","McCartney M","BMJ","2015","2015/06/24","","","10.1136/bmj.h3378"
"26101209","Proposed 7.4% cut in public health budget threatens antismoking and antiobesity initiatives, leader says","Limb M.","BMJ. 2015 Jun 22;350:h3412. doi: 10.1136/bmj.h3412.","Limb M","BMJ","2015","2015/06/24","","","10.1136/bmj.h3412"
"26101207","Experts disagree over necessity of hepatitis E vaccine in Nepal","Cousins S.","BMJ. 2015 Jun 22;350:h3393. doi: 10.1136/bmj.h3393.","Cousins S","BMJ","2015","2015/06/24","","","10.1136/bmj.h3393"
"26101144","BMA annual meeting: Doctors fear that devolving health spending in Manchester will lead to cuts","Iacobucci G.","BMJ. 2015 Jun 22;350:h3417. doi: 10.1136/bmj.h3417.","Iacobucci G","BMJ","2015","2015/06/24","","","10.1136/bmj.h3417"
"26101046","BMA annual meeting: BMA will lobby government over purchaser-provider split","Iacobucci G.","BMJ. 2015 Jun 22;350:h3404. doi: 10.1136/bmj.h3404.","Iacobucci G","BMJ","2015","2015/06/24","","","10.1136/bmj.h3404"
"26100834","Most women with early stage breast cancer are tested for metastases despite advice against it, study finds","Clark J.","BMJ. 2015 Jun 22;350:h3392. doi: 10.1136/bmj.h3392.","Clark J","BMJ","2015","2015/06/24","","","10.1136/bmj.h3392"
"26100640","Insulin pump therapy, multiple daily injections, and cardiovascular mortality in 18,168 people with type 1 diabetes: observational study","Steineck I, Cederholm J, Eliasson B, Rawshani A, Eeg-Olofsson K, Svensson AM, Zethelius B, Avdic T, Landin-Olsson M, Jendle J, Gudbjörnsdóttir S; Swedish National Diabetes Register.","Version 2. BMJ. 2015 Jun 22;350:h3234. doi: 10.1136/bmj.h3234.","Steineck I","BMJ","2015","2015/06/24","PMC4476263","","10.1136/bmj.h3234"
"26100527","Regulators seize 6.2 million doses of illegally traded medicines in UK","Limb M.","BMJ. 2015 Jun 21;350:h3365. doi: 10.1136/bmj.h3365.","Limb M","BMJ","2015","2015/06/24","","","10.1136/bmj.h3365"
"26100401","High grade cervical lesions decline in young US women","Wise J.","BMJ. 2015 Jun 21;350:h3341. doi: 10.1136/bmj.h3341.","Wise J","BMJ","2015","2015/06/24","","","10.1136/bmj.h3341"
"26099820","Predicting dementia","van Gool WA, Richard E.","BMJ. 2015 Jun 22;350:h2994. doi: 10.1136/bmj.h2994.","van Gool WA","BMJ","2015","2015/06/24","","","10.1136/bmj.h2994"
"26099688","Usefulness of data from magnetic resonance imaging to improve prediction of dementia: population based cohort study","Stephan BC, Tzourio C, Auriacombe S, Amieva H, Dufouil C, Alpérovitch A, Kurth T.","Version 2. BMJ. 2015 Jun 22;350:h2863. doi: 10.1136/bmj.h2863.","Stephan BC","BMJ","2015","2015/06/24","PMC4476487","","10.1136/bmj.h2863"
"26099543","BMA annual meeting: Government is run ""from cloud 9 rather than number 10,"" BMA chief says","Iacobucci G.","BMJ. 2015 Jun 22;350:h3391. doi: 10.1136/bmj.h3391.","Iacobucci G","BMJ","2015","2015/06/24","","","10.1136/bmj.h3391"
"26099257","Superficial thrombophlebitis (superficial venous thrombosis)","Nasr H, Scriven JM.","BMJ. 2015 Jun 22;350:h2039. doi: 10.1136/bmj.h2039.","Nasr H","BMJ","2015","2015/06/24","","","10.1136/bmj.h2039"
"26094875","Patient controlled analgesia in the emergency department","Lecky F.","BMJ. 2015 Jun 21;350:h3240. doi: 10.1136/bmj.h3240.","Lecky F","BMJ","2015","2015/06/23","","","10.1136/bmj.h3240"
"26094763","PAin SoluTions In the Emergency Setting (PASTIES)--patient controlled analgesia versus routine care in emergency department patients with pain from traumatic injuries: randomised trial","Smith JE, Rockett M, S SC, Squire R, Hayward C, Ewings P, Barton A, Pritchard C, Eyre V, Cocking L, Benger J; PASTIES Research Team.","Version 2. BMJ. 2015 Jun 21;350:h2988. doi: 10.1136/bmj.h2988.","Smith JE","BMJ","2015","2015/06/23","PMC4476025","","10.1136/bmj.h2988"
"26094712","PAin SoluTions In the Emergency Setting (PASTIES)--patient controlled analgesia versus routine care in emergency department patients with non-traumatic abdominal pain: randomised trial","Smith JE, Rockett M, Creanor S, Squire R, Hayward C, Ewings P, Barton A, Pritchard C, Eyre V, Cocking L, Benger J; PASTIES Research Team.","Version 2. BMJ. 2015 Jun 21;350:h3147. doi: 10.1136/bmj.h3147.","Smith JE","BMJ","2015","2015/06/23","PMC4476026","","10.1136/bmj.h3147"
"26092882","Industry pays women doctors less for research, speaking, and meals, US study finds","McCarthy M.","BMJ. 2015 Jun 19;350:h3379. doi: 10.1136/bmj.h3379.","McCarthy M","BMJ","2015","2015/06/21","","","10.1136/bmj.h3379"
"26092874","Gujurat scheme to pay people to use toilets gets mixed response","Bagcchi S.","BMJ. 2015 Jun 19;350:h3364. doi: 10.1136/bmj.h3364.","Bagcchi S","BMJ","2015","2015/06/21","","","10.1136/bmj.h3364"
"26092871","Smoking rates among pregnant women fall to all time low of 11%","Kmietowicz Z.","BMJ. 2015 Jun 18;350:h3335. doi: 10.1136/bmj.h3335.","Kmietowicz Z","BMJ","2015","2015/06/21","","","10.1136/bmj.h3335"
"26092870","Puberty timing has profound effect on later health, study finds","Wise J.","BMJ. 2015 Jun 18;350:h3318. doi: 10.1136/bmj.h3318.","Wise J","BMJ","2015","2015/06/21","","","10.1136/bmj.h3318"
"26091683","Hunt promises more investment in general practice in return for seven day access","Iacobucci G.","BMJ. 2015 Jun 19;350:h3380. doi: 10.1136/bmj.h3380.","Iacobucci G","BMJ","2015","2015/06/21","","","10.1136/bmj.h3380"
"26089399","Adult craze for breast milk bought online has health risks, experts warn","Mayor S.","BMJ. 2015 Jun 17;350:h3287. doi: 10.1136/bmj.h3287.","Mayor S","BMJ","2015","2015/06/20","","","10.1136/bmj.h3287"
"26088615","Body dysmorphic disorder","Veale D, Bewley A.","BMJ. 2015 Jun 18;350:h2278. doi: 10.1136/bmj.h2278.","Veale D","BMJ","2015","2015/06/20","","","10.1136/bmj.h2278"
"26088598","Margaret McCartney: Time to give patients informed choice","McCartney M.","BMJ. 2015 Jun 18;350:h3311. doi: 10.1136/bmj.h3311.","McCartney M","BMJ","2015","2015/06/20","","","10.1136/bmj.h3311"
"26088572","Inadequate neurology services undermine patient care in the UK","Morrish PK.","BMJ. 2015 Jun 18;350:h3284. doi: 10.1136/bmj.h3284.","Morrish PK","BMJ","2015","2015/06/20","","","10.1136/bmj.h3284"
"26088536","Randomised controlled trials: understanding power","Sedgwick P.","BMJ. 2015 Jun 18;350:h3229. doi: 10.1136/bmj.h3229.","Sedgwick P","BMJ","2015","2015/06/20","","","10.1136/bmj.h3229"
"26088399","Indian medical education system is broken, Reuters investigation finds","Clark J.","BMJ. 2015 Jun 18;350:h3324. doi: 10.1136/bmj.h3324.","Clark J","BMJ","2015","2015/06/20","","","10.1136/bmj.h3324"
"26088265","Irritable bowel syndrome: new and emerging treatments","Halland M, Saito YA.","BMJ. 2015 Jun 18;350:h1622. doi: 10.1136/bmj.h1622.","Halland M","BMJ","2015","2015/06/20","","","10.1136/bmj.h1622"
"26088152","Wollaston beats homeopathy supporter to chair health select committee","Iacobucci G.","BMJ. 2015 Jun 18;350:h3340. doi: 10.1136/bmj.h3340.","Iacobucci G","BMJ","2015","2015/06/20","","","10.1136/bmj.h3340"
"26088027","Government objects to publishing how many claimants have died after being found fit for work","Iacobucci G.","BMJ. 2015 Jun 18;350:h3329. doi: 10.1136/bmj.h3329.","Iacobucci G","BMJ","2015","2015/06/20","","","10.1136/bmj.h3329"
"26087683","Ensure release of all data on alteplase, doctors urge health secretary","Kmietowicz Z.","BMJ. 2015 Jun 17;350:h3301. doi: 10.1136/bmj.h3301.","Kmietowicz Z","BMJ","2015","2015/06/20","","","10.1136/bmj.h3301"
"26085507","Should we welcome multinational companies' involvement in programmes to improve child health?","Berry S, Berry J, Ramchandani R, Spencer N.","BMJ. 2015 Jun 17;350:h3046. doi: 10.1136/bmj.h3046.","Berry S","BMJ","2015","2015/06/19","","","10.1136/bmj.h3046"
