PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"6384788","Transferring the terminally ill","Lind SE.","N Engl J Med. 1984 Nov 1;311(18):1181-2. doi: 10.1056/NEJM198411013111811.","Lind SE","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111811"
"6384787","Liver transplantation","Najarian JS, Ascher NL.","N Engl J Med. 1984 Nov 1;311(18):1179-81. doi: 10.1056/NEJM198411013111810.","Najarian JS","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111810"
"6384786","Isohemagglutinins of graft origin after ABO-unmatched liver transplantation","Ramsey G, Nusbacher J, Starzl TE, Lindsay GD.","N Engl J Med. 1984 Nov 1;311(18):1167-70. doi: 10.1056/NEJM198411013111807.","Ramsey G","N Engl J Med","1984","1984/11/01","PMC2964068","NIHMS242419","10.1056/NEJM198411013111807"
"6384785","The effects of high-dose corticosteroids in patients with septic shock. A prospective, controlled study","Sprung CL, Caralis PV, Marcial EH, Pierce M, Gelbard MA, Long WM, Duncan RC, Tendler MD, Karpf M.","N Engl J Med. 1984 Nov 1;311(18):1137-43. doi: 10.1056/NEJM198411013111801.","Sprung CL","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111801"
"6332985","Pulmonary complications of AIDS","Masci JR, Nicholas P, Jayamanne DS, Berger HW.","N Engl J Med. 1984 Nov 1;311(18):1182-3. doi: 10.1056/NEJM198411013111812.","Masci JR","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111812"
"6237262","Evidence of arrest of neurogenesis and synaptogenesis in brains of patients with Down's syndrome","Wisniewski KE, Laure-Kamionowska M, Wisniewski HM.","N Engl J Med. 1984 Nov 1;311(18):1187-8. doi: 10.1056/NEJM198411013111818.","Wisniewski KE","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111818"
"6237261","Is percutaneous coronary angioplasty less expensive than bypass surgery?","Reeder GS, Krishan I, Nobrega FT, Naessens J, Kelly M, Christianson JB, McAfee MK.","N Engl J Med. 1984 Nov 1;311(18):1157-62. doi: 10.1056/NEJM198411013111805.","Reeder GS","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111805"
"6090906","Epstein-Barr-virus induced lymphoproliferation. Implications for antiviral chemotherapy","Sullivan JL, Medveczky P, Forman SJ, Baker SM, Monroe JE, Mulder C.","N Engl J Med. 1984 Nov 1;311(18):1163-7. doi: 10.1056/NEJM198411013111806.","Sullivan JL","N Engl J Med","1984","1984/11/01","","","10.1056/NEJM198411013111806"
"6566965","Deficiency of enzymes catalyzing the biosynthesis of glycerol-ether lipids in Zellweger syndrome. A new category of metabolic disease involving the absence of peroxisomes","Datta NS, Wilson GN, Hajra AK.","N Engl J Med. 1984 Oct 25;311(17):1080-3. doi: 10.1056/NEJM198410253111704.","Datta NS","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111704"
"6548295","Hypercalcemia associated with silicone-induced granulomas","Kozeny GA, Barbato AL, Bansal VK, Vertuno LL, Hano JE.","N Engl J Med. 1984 Oct 25;311(17):1103-5. doi: 10.1056/NEJM198410253111707.","Kozeny GA","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111707"
"6482931","Health policy report. The NIH appropriation","Iglehart JK.","N Engl J Med. 1984 Oct 25;311(17):1132-6. doi: 10.1056/nejm198410253111732.","Iglehart JK","N Engl J Med","1984","1984/10/25","","","10.1056/nejm198410253111732"
"6482930","More on diagnostic restraint","Schor EL, Grayson M.","N Engl J Med. 1984 Oct 25;311(17):1128. doi: 10.1056/nejm198410253111722.","Schor EL","N Engl J Med","1984","1984/10/25","","","10.1056/nejm198410253111722"
"6482929","Bicycle-seat hematuria","Nichols TW Jr.","N Engl J Med. 1984 Oct 25;311(17):1128. doi: 10.1056/nejm198410253111720.","Nichols TW Jr","N Engl J Med","1984","1984/10/25","","","10.1056/nejm198410253111720"
"6482928","Exercise-induced asthma: observations on the initiating stimulus (correction of published data)","McFadden ER Jr, Ingram RH Jr.","N Engl J Med. 1984 Oct 25;311(17):1127-8. doi: 10.1056/nejm198410253111719.","McFadden ER Jr","N Engl J Med","1984","1984/10/25","","","10.1056/nejm198410253111719"
"6482927","More on necrotizing enterocolitis: pigbel in Papua New Guinea","Davis MW.","N Engl J Med. 1984 Oct 25;311(17):1126-7. doi: 10.1056/NEJM198410253111717.","Davis MW","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111717"
"6482926","More on untreated maternal hyperphenylalaninemia","Kirkman HN Jr, Hicks RE.","N Engl J Med. 1984 Oct 25;311(17):1125-6. doi: 10.1056/NEJM198410253111716.","Kirkman HN Jr","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111716"
"6482925","Therapy of ischemic cerebral vascular disease","","N Engl J Med. 1984 Oct 25;311(17):1124-5. doi: 10.1056/NEJM198410253111715.","","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111715"
"6482924","Survival after Mustard's operation","Blumhagen JM.","N Engl J Med. 1984 Oct 25;311(17):1123-4. doi: 10.1056/NEJM198410253111714.","Blumhagen JM","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111714"
"6482923","Angina pectoris","","N Engl J Med. 1984 Oct 25;311(17):1121-3. doi: 10.1056/NEJM198410253111713.","","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111713"
"6482922","Renovascular hypertension and azotemia","Dustan HP.","N Engl J Med. 1984 Oct 25;311(17):1114-5. doi: 10.1056/NEJM198410253111709.","Dustan HP","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111709"
"6482921","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 43-1984. A 35-year-old woman with tracheal stenosis after treatment for Hodgkin's disease","","N Engl J Med. 1984 Oct 25;311(17):1105-13. doi: 10.1056/NEJM198410253111708.","","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111708"
"6482920","Risk of infection after penetrating abdominal trauma","Nichols RL, Smith JW, Klein DB, Trunkey DD, Cooper RH, Adinolfi MF, Mills J.","N Engl J Med. 1984 Oct 25;311(17):1065-70. doi: 10.1056/NEJM198410253111701.","Nichols RL","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111701"
"6434947","Child health-care financing and competition","Austin G.","N Engl J Med. 1984 Oct 25;311(17):1117-20. doi: 10.1056/NEJM198410253111711.","Austin G","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111711"
"6384784","Partial immune reconstitution in a patient with the acquired immunodeficiency syndrome","Lane HC, Masur H, Longo DL, Klein HG, Rook AH, Quinnan GV Jr, Steis RG, Macher A, Whalen G, Edgar LC, et al.","N Engl J Med. 1984 Oct 25;311(17):1099-103. doi: 10.1056/NEJM198410253111706.","Lane HC","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111706"
"6384783","Molecular defects in interactions of platelets with the vessel wall","George JN, Nurden AT, Phillips DR.","N Engl J Med. 1984 Oct 25;311(17):1084-98. doi: 10.1056/NEJM198410253111705.","George JN","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111705"
"6384782","Pulmonary epithelial permeability in hyaline-membrane disease","Jefferies AL, Coates G, O'Brodovich H.","N Engl J Med. 1984 Oct 25;311(17):1075-80. doi: 10.1056/NEJM198410253111703.","Jefferies AL","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111703"
"6332984","Water-ski colon","Mavrelis PG, Wylie RR.","N Engl J Med. 1984 Oct 25;311(17):1128. doi: 10.1056/NEJM198410253111721.","Mavrelis PG","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111721"
"6237260","Renal revascularization in the azotemic hypertensive patient resistant to therapy","Ying CY, Tifft CP, Gavras H, Chobanian AV.","N Engl J Med. 1984 Oct 25;311(17):1070-5. doi: 10.1056/NEJM198410253111702.","Ying CY","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111702"
"6090905","Blunted corticotropin and normal cortisol response to human corticotropin-releasing factor in depression","Holsboer F, Von Bardeleben U, Gerken A, Stalla GK, Müller OA.","N Engl J Med. 1984 Oct 25;311(17):1127. doi: 10.1056/NEJM198410253111718.","Holsboer F","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111718"
"6090904","Calcitriol, calcium, and granulomatous disease","Lemann J Jr, Gray RW.","N Engl J Med. 1984 Oct 25;311(17):1115-7. doi: 10.1056/NEJM198410253111710.","Lemann J Jr","N Engl J Med","1984","1984/10/25","","","10.1056/NEJM198410253111710"
"6482919","Private medical practice and the National Health Service","Lister J.","N Engl J Med. 1984 Oct 18;311(16):1057-61. doi: 10.1056/NEJM198410183111619.","Lister J","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111619"
"6482918","Transfer of copyright","Hughes-Davies TH.","N Engl J Med. 1984 Oct 18;311(16):1056-7. doi: 10.1056/nejm198410183111618.","Hughes-Davies TH","N Engl J Med","1984","1984/10/18","","","10.1056/nejm198410183111618"
"6482917","Amphotericin B nasal spray as prophylaxis against aspergillosis in patients with neutropenia","Meunier-Carpentier F, Snoeck R, Gerain J, Muller C, Klastersky J.","N Engl J Med. 1984 Oct 18;311(16):1056. doi: 10.1056/NEJM198410183111617.","Meunier-Carpentier F","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111617"
"6482916","Circulating heparin-like anticoagulants","","N Engl J Med. 1984 Oct 18;311(16):1055-6. doi: 10.1056/NEJM198410183111616.","","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111616"
"6482915","Disabling positional vertigo","","N Engl J Med. 1984 Oct 18;311(16):1053-5. doi: 10.1056/NEJM198410183111615.","","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111615"
"6482914","Continuous subcutaneous insulin-infusion pumps","Clark JD, Wheatley T, Edwards OM.","N Engl J Med. 1984 Oct 18;311(16):1052-3.","Clark JD","N Engl J Med","1984","1984/10/18","","",""
"6482913","Whither neurology?","Martin JB.","N Engl J Med. 1984 Oct 18;311(16):1048-50. doi: 10.1056/NEJM198410183111611.","Martin JB","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111611"
"6482912","Undergraduate education in the medical specialties: the case of neurology","Menken M, Sheps CG.","N Engl J Med. 1984 Oct 18;311(16):1045-8. doi: 10.1056/NEJM198410183111610.","Menken M","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111610"
"6482911","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 42-1984. A 29-year-old woman with a lytic lesion of a parietal bone","","N Engl J Med. 1984 Oct 18;311(16):1036-43. doi: 10.1056/NEJM198410183111608.","","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111608"
"6482910","Inherited chondrodysplasia punctata due to a deletion of the terminal short arm of an X chromosome","Curry CJ, Magenis RE, Brown M, Lanman JT Jr, Tsai J, O'Lague P, Goodfellow P, Mohandas T, Bergner EA, Shapiro LJ.","N Engl J Med. 1984 Oct 18;311(16):1010-5. doi: 10.1056/NEJM198410183111603.","Curry CJ","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111603"
"6482909","Functional left ventricular aneurysm formation after acute anterior transmural myocardial infarction. Incidence, natural history, and prognostic implications","Meizlish JL, Berger HJ, Plankey M, Errico D, Levy W, Zaret BL.","N Engl J Med. 1984 Oct 18;311(16):1001-6. doi: 10.1056/NEJM198410183111601.","Meizlish JL","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111601"
"6434946","Cyclical ovarian function resistant to treatment with an analogue of luteinizing hormone releasing hormone in McCune-Albright syndrome","Comite F, Shawker TH, Pescovitz OH, Loriaux DL, Cutler GB Jr.","N Engl J Med. 1984 Oct 18;311(16):1032-6. doi: 10.1056/NEJM198410183111607.","Comite F","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111607"
"6384781","Extremely-low-dose aspirin (1 mg per day) renders human platelets more sensitive to antiaggregation prostaglandins","Sinzinger H, O'Grady J, Fitscha P, Kaliman J.","N Engl J Med. 1984 Oct 18;311(16):1052. doi: 10.1056/NEJM198410183111614.","Sinzinger H","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111614"
"6384780","Cardiac arrest during sleep","Cobb LA.","N Engl J Med. 1984 Oct 18;311(16):1044-5. doi: 10.1056/NEJM198410183111609.","Cobb LA","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111609"
"6384779","Immunologic and genetic factors in autoimmune diseases","Shoenfeld Y, Schwartz RS.","N Engl J Med. 1984 Oct 18;311(16):1019-29. doi: 10.1056/NEJM198410183111605.","Shoenfeld Y","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111605"
"6384778","Sinus arrest during REM sleep in young adults","Guilleminault C, Pool P, Motta J, Gillis AM.","N Engl J Med. 1984 Oct 18;311(16):1006-10. doi: 10.1056/NEJM198410183111602.","Guilleminault C","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111602"
"6237259","Lack of effect of hepatitis B vaccine on T-cell phenotypes","Jacobson IM, Dienstag JL, Zachoval R, Hanrahan BA, Watkins E, Rubin RH.","N Engl J Med. 1984 Oct 18;311(16):1030-2. doi: 10.1056/NEJM198410183111606.","Jacobson IM","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111606"
"6148691","Benign methylmalonic aciduria","Ledley FD, Levy HL, Shih VE, Benjamin R, Mahoney MJ.","N Engl J Med. 1984 Oct 18;311(16):1015-8. doi: 10.1056/NEJM198410183111604.","Ledley FD","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111604"
"6090903","Kaposi's sarcoma in Zaire is not associated with HTLV-III infection","Biggar RJ, Melbye M, Kestems L, Sarngadharan MG, de Feyter M, Blattner WA, Gallo RC, Gigase PL.","N Engl J Med. 1984 Oct 18;311(16):1051-2. doi: 10.1056/NEJM198410183111612.","Biggar RJ","N Engl J Med","1984","1984/10/18","","","10.1056/NEJM198410183111612"
"6472434","Editors have ethical responsibilities, too","Chusid MJ, Casper JT, Camitta BM.","N Engl J Med. 1984 Oct 11;311(15):990-1. doi: 10.1056/nejm198410113111520.","Chusid MJ","N Engl J Med","1984","1984/10/11","","","10.1056/nejm198410113111520"
"6472433","Age discrimination in the medical profession","Norstrand IF.","N Engl J Med. 1984 Oct 11;311(15):990. doi: 10.1056/NEJM198410113111519.","Norstrand IF","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111519"
"6472432","Diagnosing necrotizing fasciitis","","N Engl J Med. 1984 Oct 11;311(15):989-90.","","N Engl J Med","1984","1984/10/11","","",""
"6472431","Increased serum hexosaminidase in a woman pregnant with fetus affected by mucolipidosis II (I-cell disease)","Hug G, Bove KE, Soukup S, Ryan M, Bendon R, Babcock D, Warren NS, Dignan PS.","N Engl J Med. 1984 Oct 11;311(15):988-9. doi: 10.1056/NEJM198410113111516.","Hug G","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111516"
"6472430","Safety of first-trimester chorionic villi sampling","Perry TB, Vekemans MJ, Lippman A.","N Engl J Med. 1984 Oct 11;311(15):987-8. doi: 10.1056/nejm198410113111515.","Perry TB","N Engl J Med","1984","1984/10/11","","","10.1056/nejm198410113111515"
"6472429","Ventriculostomy-related infections","Kanter RK, Weiner LB.","N Engl J Med. 1984 Oct 11;311(15):987. doi: 10.1056/NEJM198410113111514.","Kanter RK","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111514"
"6472428","More on neuropathy from pyridoxine abuse","Berger A, Schaumburg HH.","N Engl J Med. 1984 Oct 11;311(15):986-7.","Berger A","N Engl J Med","1984","1984/10/11","","",""
"6472427","Abnormal glucose counterregulation in insulin-dependent diabetes mellitus","Davidson MB.","N Engl J Med. 1984 Oct 11;311(15):986. doi: 10.1056/NEJM198410113111513.","Davidson MB","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111513"
"6472426","Ethics consultations in the hospital","Purtilo RB.","N Engl J Med. 1984 Oct 11;311(15):983-6. doi: 10.1056/NEJM198410113111511.","Purtilo RB","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111511"
"6472425","Ethical and policy issues in the procurement of cadaver organs for transplantation","Caplan AL.","N Engl J Med. 1984 Oct 11;311(15):981-3. doi: 10.1056/NEJM198410113111510.","Caplan AL","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111510"
"6472424","Looking for the cause of amyotrophic lateral sclerosis","Rowland LP.","N Engl J Med. 1984 Oct 11;311(15):979-81. doi: 10.1056/NEJM198410113111509.","Rowland LP","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111509"
"6472423","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 41-1984. A 65-year-old woman with hemoptysis, weight loss, bilateral pulmonary nodules, and past breast cancer","","N Engl J Med. 1984 Oct 11;311(15):969-78. doi: 10.1056/NEJM198410113111508.","","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111508"
"6472422","Ownership and mental-health services. A reappraisal of the shift toward privately owned facilities","Schlesinger M, Dorwart R.","N Engl J Med. 1984 Oct 11;311(15):959-65. doi: 10.1056/NEJM198410113111506.","Schlesinger M","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111506"
"6472421","Sex differences in the effect of diabetes mellitus on lipoprotein triglyceride and cholesterol concentrations","Walden CE, Knopp RH, Wahl PW, Beach KW, Strandness E Jr.","N Engl J Med. 1984 Oct 11;311(15):953-9. doi: 10.1056/NEJM198410113111505.","Walden CE","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111505"
"6472420","Hereditary adult-onset leukodystrophy simulating chronic progressive multiple sclerosis","Eldridge R, Anayiotos CP, Schlesinger S, Cowen D, Bever C, Patronas N, McFarland H.","N Engl J Med. 1984 Oct 11;311(15):948-53. doi: 10.1056/NEJM198410113111504.","Eldridge R","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111504"
"6472419","Inhibition of terminal axonal sprouting by serum from patients with amyotrophic lateral sclerosis","Gurney ME, Belton AC, Cashman N, Antel JP.","N Engl J Med. 1984 Oct 11;311(15):933-9. doi: 10.1056/NEJM198410113111501.","Gurney ME","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111501"
"6433201","The prognosis for seizure control in newly diagnosed epilepsy","Elwes RD, Johnson AL, Shorvon SD, Reynolds EH.","N Engl J Med. 1984 Oct 11;311(15):944-7. doi: 10.1056/NEJM198410113111503.","Elwes RD","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111503"
"6382014","Edward Gilbert Abbott: enigmatic figure of the ether demonstration","Vandam LD, Abbott JA.","N Engl J Med. 1984 Oct 11;311(15):991-4. doi: 10.1056/NEJM198410113111522.","Vandam LD","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111522"
"6206395","Volume regulation in lymphoid leukemia cells and assignment of cell lineage","Gelfand EW, Cheung RK, Ha K, Grinstein S.","N Engl J Med. 1984 Oct 11;311(15):939-44. doi: 10.1056/NEJM198410113111502.","Gelfand EW","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111502"
"6147753","Treatment of Tourette's syndrome with RO22-1319, a D-2-receptor antagonist","Uhr SB, Berger PA, Pruitt B, Stahl SM.","N Engl J Med. 1984 Oct 11;311(15):989. doi: 10.1056/NEJM198410113111518.","Uhr SB","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111518"
"6088983","Recovery of Epstein-Barr virus from genital ulcers","Portnoy J, Ahronheim GA, Ghibu F, Clecner B, Joncas JH.","N Engl J Med. 1984 Oct 11;311(15):966-8. doi: 10.1056/NEJM198410113111507.","Portnoy J","N Engl J Med","1984","1984/10/11","","","10.1056/NEJM198410113111507"
"6472418","Ripping and filing Journal articles","Wachter RM.","N Engl J Med. 1984 Oct 4;311(14):925. doi: 10.1056/NEJM198410043111427.","Wachter RM","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111427"
"6472417","Durable power of attorney for health care","Fish DG.","N Engl J Med. 1984 Oct 4;311(14):924-5. doi: 10.1056/nejm198410043111424.","Fish DG","N Engl J Med","1984","1984/10/04","","","10.1056/nejm198410043111424"
"6472416","Should case records report costs?","Bader M.","N Engl J Med. 1984 Oct 4;311(14):924.","Bader M","N Engl J Med","1984","1984/10/04","","",""
"6472415","Ethical issues in the implantation of the total artificial heart","Shaw MW.","N Engl J Med. 1984 Oct 4;311(14):924. doi: 10.1056/NEJM198410043111422.","Shaw MW","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111422"
"6472414","Why not transparent face masks?","Resch RC, Nir Y.","N Engl J Med. 1984 Oct 4;311(14):923-4.","Resch RC","N Engl J Med","1984","1984/10/04","","",""
"6472413","Drug use among medical students","Epstein R, Eubanks EE.","N Engl J Med. 1984 Oct 4;311(14):923. doi: 10.1056/NEJM198410043111421.","Epstein R","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111421"
"6472412","""Clonal"" remission in acute leukemia","","N Engl J Med. 1984 Oct 4;311(14):922-3. doi: 10.1056/nejm198410043111419.","","N Engl J Med","1984","1984/10/04","","","10.1056/nejm198410043111419"
"6472411","Electrocardiographic changes with electrocardiac disorders","Spodick DH.","N Engl J Med. 1984 Oct 4;311(14):922. doi: 10.1056/NEJM198410043111418.","Spodick DH","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111418"
"6472410","Assault with battery","Rachlin LS.","N Engl J Med. 1984 Oct 4;311(14):921-2. doi: 10.1056/nejm198410043111417.","Rachlin LS","N Engl J Med","1984","1984/10/04","","","10.1056/nejm198410043111417"
"6472409","Nifedipine in the treatment of migraine headache and amaurosis fugax in patients with systemic lupus erythematosus","Miller FW, Santoro TJ.","N Engl J Med. 1984 Oct 4;311(14):921. doi: 10.1056/NEJM198410043111416.","Miller FW","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111416"
"6472408","Cognitive function and age at repair of transposition of the great arteries","Beaber RJ.","N Engl J Med. 1984 Oct 4;311(14):920-1. doi: 10.1056/nejm198410043111415.","Beaber RJ","N Engl J Med","1984","1984/10/04","","","10.1056/nejm198410043111415"
"6472407","Precocious puberty after hypothalamic and pituitary irradiation in young children","Brauner R, Czernichow P, Rappaport R.","N Engl J Med. 1984 Oct 4;311(14):920. doi: 10.1056/NEJM198410043111414.","Brauner R","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111414"
"6472406","Oral clefts and diazepam use during pregnancy","Shiono PH, Mills JL.","N Engl J Med. 1984 Oct 4;311(14):919-20. doi: 10.1056/NEJM198410043111413.","Shiono PH","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111413"
"6472405","Side effects of hemodialysis","Eknoyan G.","N Engl J Med. 1984 Oct 4;311(14):915-7. doi: 10.1056/NEJM198410043111411.","Eknoyan G","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111411"
"6472404","Exercise and sudden cardiac death: protection or provocation","Thompson PD, Mitchell JH.","N Engl J Med. 1984 Oct 4;311(14):914-5. doi: 10.1056/NEJM198410043111410.","Thompson PD","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111410"
"6472403","Bacterial meningitis: more involved than just the meninges","Swartz MN.","N Engl J Med. 1984 Oct 4;311(14):912-4. doi: 10.1056/NEJM198410043111409.","Swartz MN","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111409"
"6472402","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 40-1984. A 33-year-old woman with cutaneous vasculitis, arthralgia, and intermittent bloody diarrhea","","N Engl J Med. 1984 Oct 4;311(14):904-11. doi: 10.1056/NEJM198410043111408.","","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111408"
"6472401","Determinants of the increasing cesarean birth rate. Ontario data 1979 to 1982","Anderson GM, Lomas J.","N Engl J Med. 1984 Oct 4;311(14):887-92. doi: 10.1056/NEJM198410043111405.","Anderson GM","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111405"
"6472400","Relation of respiratory water loss to coughing after exercise","Banner AS, Green J, O'Connor M.","N Engl J Med. 1984 Oct 4;311(14):883-6. doi: 10.1056/NEJM198410043111404.","Banner AS","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111404"
"6472399","The incidence of primary cardiac arrest during vigorous exercise","Siscovick DS, Weiss NS, Fletcher RH, Lasky T.","N Engl J Med. 1984 Oct 4;311(14):874-7. doi: 10.1056/NEJM198410043111402.","Siscovick DS","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111402"
"6472398","Prospective evaluation of hearing impairment as a sequela of acute bacterial meningitis","Dodge PR, Davis H, Feigin RD, Holmes SJ, Kaplan SL, Jubelirer DP, Stechenberg BW, Hirsh SK.","N Engl J Med. 1984 Oct 4;311(14):869-74. doi: 10.1056/NEJM198410043111401.","Dodge PR","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111401"
"6433200","The impact of new cloning techniques on the diagnosis and treatment of infectious diseases","Engleberg NC, Eisenstein BI.","N Engl J Med. 1984 Oct 4;311(14):892-901. doi: 10.1056/NEJM198410043111406.","Engleberg NC","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111406"
"6382013","Access to care and the evolution of corporate, for-profit medicine","Nutter DO.","N Engl J Med. 1984 Oct 4;311(14):917-9. doi: 10.1056/NEJM198410043111412.","Nutter DO","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111412"
"6332276","Complement activation and hypersensitivity reactions to dialysis membranes","Hakim RM, Breillatt J, Lazarus JM, Port FK.","N Engl J Med. 1984 Oct 4;311(14):878-82. doi: 10.1056/NEJM198410043111403.","Hakim RM","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111403"
"6206394","Whipple's disease in the porcine leaflets of a Carpentier-Edwards prosthetic mitral valve","Ratliff NB, McMahon JT, Naab TJ, Cosgrove DM.","N Engl J Med. 1984 Oct 4;311(14):902-3. doi: 10.1056/NEJM198410043111407.","Ratliff NB","N Engl J Med","1984","1984/10/04","","","10.1056/NEJM198410043111407"
"6590965","Reduced Ia-positive Langerhans' cells in AIDS","","N Engl J Med. 1984 Sep 27;311(13):857-8. doi: 10.1056/nejm198409273111315.","","N Engl J Med","1984","1984/09/27","","","10.1056/nejm198409273111315"
"6472397","The Rand experiment and economical health care","Hafferty FW.","N Engl J Med. 1984 Sep 27;311(13):863. doi: 10.1056/NEJM198409273111325.","Hafferty FW","N Engl J Med","1984","1984/09/27","","","10.1056/NEJM198409273111325"
"6472396","Effect of a prepaid group practice on use of services","","N Engl J Med. 1984 Sep 27;311(13):862-3. doi: 10.1056/NEJM198409273111324.","","N Engl J Med","1984","1984/09/27","","","10.1056/NEJM198409273111324"
"6472395","Tamoxifen for gynecomastia induced by anabolic steroids?","Spano F, Ryan WG.","N Engl J Med. 1984 Sep 27;311(13):861-2. doi: 10.1056/nejm198409273111323.","Spano F","N Engl J Med","1984","1984/09/27","","","10.1056/nejm198409273111323"
"6472394","60Co therapy as an ""allergic breakthrough"" in a case of food allergy","Ciprandi G, Dirienzo W, Canonica GW.","N Engl J Med. 1984 Sep 27;311(13):861.","Ciprandi G","N Engl J Med","1984","1984/09/27","","",""
"6472393","Cryptosporidiosis in a day-care center","Alpert G, Bell LM, Kirkpatrick CE, Budnick LD, Campos JM, Friedman HM, Plotkin SA.","N Engl J Med. 1984 Sep 27;311(13):860-1. doi: 10.1056/nejm198409273111320.","Alpert G","N Engl J Med","1984","1984/09/27","","","10.1056/nejm198409273111320"
